SCH_NAME,ADDRESSES,NCESSCH,URL,QUERY_RANKING,VALIDITY_CONFIRMED,EXPLANATIONS
BALLARD ELEM.,"10247 NE State Route 18, BUTLER, MO 64730",290417000000.0,https://www.ballardr2.net/vnews/display.v/SEC/Employment,1,False,School String not found in website
BALLARD HIGH,"10247 NE State Route 18, BUTLER, MO 64730",290417000000.0,https://www.ballardr2.net/vnews/display.v/SEC/Employment,1,False,School String not found in website
BAYLESS ELEMENTARY,"4531 WEBER RD, ST LOUIS, MO 63123",290450000000.0,http://el.baylessk12.org/administration.html,1,True,Validity is confirmed according to current tests.
BAYLESS SENIOR HIGH,"4532 WEBER RD, ST LOUIS, MO 63123",290450000000.0,http://hs.baylessk12.org/,1,False,School String not found in website
BAYLESS JUNIOR HIGH,"4530 WEBER RD, ST LOUIS, MO 63123",290450000000.0,http://www.baylessk12.org/,1,True,Validity is confirmed according to current tests.
BELL CITY ELEM.,"25254 WALNUT ST, BELL CITY, MO 63735",290453000000.0,http://www.bellcity.k12.mo.us/,1,False,School String not found in website
BELL CITY HIGH,"25254 WALNUT ST, BELL CITY, MO 63735",290453000000.0,http://www.bellcity.k12.mo.us/,1,False,School String not found in website
BELLEVIEW ELEM.,"27431 HWY 32, BELLEVIEW, MO 63623",290459000000.0,http://www.belleviewbraves.org/,1,False,School String not found in website
CAMBRIDGE ELEM.,"109 W CAMBRIDGE, BELTON, MO 64012",290462000000.0,https://www.beltonschools.org/Page/147,1,False,School String not found in website
GLADDEN ELEM.,"405 WESTOVER RD, BELTON, MO 64012",290462000000.0,https://www.beltonschools.org/Page/145,1,False,School String not found in website
HILLCREST STEAM ACADEMY,"106 S HILLCREST RD, BELTON, MO 64012",290462000000.0,https://www.beltonschools.org/Page/151,1,True,Validity is confirmed according to current tests.
SCOTT ELEM.,"310 S SCOTT, BELTON, MO 64012",290462000000.0,https://www.beltonschools.org/Page/431,2,False,School String not found in website
BELTON HIGH,"801 W. North Avenue, BELTON, MO 64012",290462000000.0,https://www.beltonschools.org/page/79,3,True,Validity is confirmed according to current tests.
MILL CREEK UPPER ELEM.,"308 S CLEVELAND, BELTON, MO 64012",290462000000.0,https://www.beltonschools.org/Page/155,1,False,School String not found in website
GRACE EARLY CHILD.  ED. CTR.,"614 W MILL, BELTON, MO 64012",290462000000.0,https://www.beltonschools.org/Page/404,1,False,School String not found in website
KENTUCKY TRAIL ELEM.,"8301 E 163RD ST, BELTON, MO 64012",290462000000.0,https://www.beltonschools.org/page/153,2,False,School String not found in website
BELTON MIDDLE SCHOOL/FC,"107 W. PIRATE PARKWAY, BELTON, MO 64012",290462000000.0,https://www.beltonschools.org/Page/141,1,False,School String not found in website
SCOTT CO. ELEM.,"4035 STATE HWY 77, BENTON, MO 63736",290489000000.0,https://www.kellyhawks.org/,1,False,School String not found in website
THOMAS W. KELLY HIGH,"4035 STATE HWY 77, BENTON, MO 63736",290489000000.0,https://www.kellyhawks.org/,1,False,School String not found in website
SCOTT CO. MIDDLE,"4035 STATE HWY 77, BENTON, MO 63736",290489000000.0,https://www.kellyhawks.org/,1,False,School String not found in website
BERNIE ELEM.,"121 S SPIKER, BERNIE, MO 63822",290495000000.0,https://www.hisawyer.com/listings/schools/96017-bernie-elem,3,True,Validity is confirmed according to current tests.
BERNIE HIGH,"516 W MAIN, BERNIE, MO 63822",290495000000.0,http://www.bernie.k12.mo.us/,4,False,School String not found in website
BEVIER ELEM.,"400 BLOOMINGTON ST, BEVIER, MO 63532",290498000000.0,https://www.bevierc4.com/,1,False,School String not found in website
BEVIER HIGH,"400 BLOOMINGTON ST, BEVIER, MO 63532",290498000000.0,https://www.realtor.com/realestateandhomes-detail/400-Bloomington-St_Bevier_MO_63532_M86233-84830,1,True,Validity is confirmed according to current tests.
BILLINGS ELEM.,"118 W MT VERNON, BILLINGS, MO 65610",290507000000.0,https://www.billings.k12.mo.us/,1,False,School String not found in website
BILLINGS SR. HIGH,"118 W MT VERNON, BILLINGS, MO 65610",290507000000.0,https://www.billings.k12.mo.us/,1,False,School String not found in website
BISMARCK R-V ELEM.,"165 Campus Drive, BISMARCK, MO 63624",290513000000.0,https://bismarckindians.org/,1,False,School String not found in website
BISMARCK R-V HIGH,"165 Campus Drive, BISMARCK, MO 63624",290513000000.0,https://bismarckindians.org/,1,False,School String not found in website
BLACKWATER ELEM.,"300 DODDRIDGE, BLACKWATER, MO 65322",290519000000.0,http://www.blackwater.k12.mo.us/,1,False,School String not found in website
BLOOMFIELD ELEM.,"505 COURT ST, BLOOMFIELD, MO 63825",290525000000.0,http://www.bps14.org/,1,False,School String not found in website
BLOOMFIELD HIGH,"505 COURT ST, BLOOMFIELD, MO 63825",290525000000.0,http://www.bps14.org/,1,False,School String not found in website
JUVENILE CTR.,"505 COURT ST, BLOOMFIELD, MO 63825",290525000000.0,https://www.schoolsnearme.net/en/public/juvenile-center/49434,1,False,School String not found in website
BLOOMFIELD MIDDLE,"505 COURT ST, BLOOMFIELD, MO 63825",290525000000.0,http://www.bps14.org/,1,False,School String not found in website
BLUE EYE ELEM.,"512 STATE HWY 13, BLUE EYE, MO 65611",290528000000.0,https://www.blueeye.k12.mo.us/District/Department/5-Early-Childhood-Education,1,False,School String not found in website
BLUE EYE HIGH,"658 STATE HWY EE, BLUE EYE, MO 65611",290528000000.0,https://www.blueeye.k12.mo.us/,2,False,School String not found in website
BLUE EYE MIDDLE,"512 STATE HWY 13, BLUE EYE, MO 65611",290528000000.0,https://www.blueeye.k12.mo.us/District/Department/5-Early-Childhood-Education,3,False,School String not found in website
TRI-LAKES SPECL. EDUC. COOP.,"658 STATE HWY EE, BLUE EYE, MO 65611",290528000000.0,https://www.elementaryschool.me/schooldetails/51035/tri-lakes-specl.-educ.-coop.,7,False,Query Ranking > 5
CORDILL-MASON ELEM.,"4001 SW CHRISTIANSEN RD, BLUE SPRINGS, MO 64014",290531000000.0,https://cme.bssd.net/,1,False,School String not found in website
FRANKLIN SMITH ELEM.,"1609 CLARK RD, BLUE SPRINGS, MO 64015",290531000000.0,https://fse.bssd.net/,1,False,School String not found in website
JAMES LEWIS ELEM.,"717 NW PARK RD, BLUE SPRINGS, MO 64015",290531000000.0,https://jle.bssd.net/,1,False,School String not found in website
JAMES WALKER ELEM.,"201 SE SUNNYSIDE SCHOOL RD, BLUE SPRINGS, MO 64014",290531000000.0,https://jwe.bssd.net/,1,False,School String not found in website
JOHN NOWLIN ELEM.,"5020 NW VALLEY VIEW RD, BLUE SPRINGS, MO 64015",290531000000.0,https://jne.bssd.net/,1,False,School String not found in website
BLUE SPRINGS HIGH,"2000 NW ASHTON DR, BLUE SPRINGS, MO 64015",290531000000.0,https://bshs.bssd.net/a_b_o_u_t_u_s,1,True,Validity is confirmed according to current tests.
THOMAS J. ULTICAN ELEM.,"1812 NW VESPER, BLUE SPRINGS, MO 64015",290531000000.0,https://tue.bssd.net/,1,False,School String not found in website
WILLIAM YATES ELEM.,"3600 DAVIDSON RD, INDEPENDENCE, MO 64055",290531000000.0,https://wye.bssd.net/,1,False,School String not found in website
BLUE SPRINGS SOUTH HIGH,"1200 SE ADAMS DAIRY PKWY, BLUE SPRINGS, MO 64014",290531000000.0,,1,False,School String not found in website
VALLEY VIEW HIGH,"5000 NW VALLEY VIEW RD, BLUE SPRINGS, MO 64015",290531000000.0,https://vvhs.bssd.net/,1,True,Validity is confirmed according to current tests.
LIGGETT TRAIL EDUCATION CENTER,"3575 SW LIGGETT RD, BLUE SPRINGS, MO 64015",290531000000.0,https://ltec.bssd.net/,1,True,Validity is confirmed according to current tests.
BRITTANY HILL MIDDLE,"2701 NW 1ST ST, BLUE SPRINGS, MO 64014",290531000000.0,https://bhms.bssd.net/,3,True,Validity is confirmed according to current tests.
MORELAND RIDGE MIDDLE,"900 SW BISHOP DR, BLUE SPRINGS, MO 64015",290531000000.0,https://mrms.bssd.net/,1,True,Validity is confirmed according to current tests.
DANIEL YOUNG ELEM.,"505 SE SHAMROCK LN, BLUE SPRINGS, MO 64014",290531000000.0,https://dye.bssd.net/,1,False,School String not found in website
WILLIAM BRYANT ELEM.,"1101 SE SUNNYSIDE SCHOOL RD, BLUE SPRINGS, MO 64014",290531000000.0,https://wbe.bssd.net/,1,False,School String not found in website
LUCY FRANKLIN ELEM.,"111 NE ROANOKE DR, BLUE SPRINGS, MO 64014",290531000000.0,https://lfe.bssd.net/,1,False,School String not found in website
CHAPEL LAKES ELEM.,"3701 NE INDEPENDENCE AVE, LEE'S SUMMIT, MO 64064",290531000000.0,https://cle.bssd.net/,1,False,School String not found in website
FRESHMAN CTR. - G. BAKER BLDG.,"2103 NW VESPER, BLUE SPRINGS, MO 64015",290531000000.0,https://www.hisawyer.com/listings/schools/96038-freshman-ctr-g-baker-bldg,2,True,Validity is confirmed according to current tests.
DELTA WOODS MIDDLE,"4401 NE LAKEWOOD WAY, LEE'S SUMMIT, MO 64064",290531000000.0,https://dwms.bssd.net/,1,True,Validity is confirmed according to current tests.
SUNNY POINTE ELEM.,"3920 SOUTH R D MIZE RD, BLUE SPRINGS, MO 64015",290531000000.0,https://spe.bssd.net/,1,False,School String not found in website
PAUL KINDER MIDDLE SCHOOL,"3930 SOUTH R D MIZE RD, BLUE SPRINGS, MO 64015",290531000000.0,https://pkms.bssd.net/,1,True,Validity is confirmed according to current tests.
VOY SPEARS JR. ELEM.,"201 NE ANDERSON, LEE'S SUMMIT, MO 64064",290531000000.0,https://voy.bssd.net/,1,False,School String not found in website
BOLIVAR PRIMARY,"706 N LEONARD PL, BOLIVAR, MO 65613",290537000000.0,http://bolivarschoolsbps.ss18.sharpschool.com/,1,True,Validity is confirmed according to current tests.
BOLIVAR HIGH,"1401 N HWY D, BOLIVAR, MO 65613",290537000000.0,http://bolivarschoolsbhs.ss18.sharpschool.com/,1,True,Validity is confirmed according to current tests.
BOLIVAR INTERMEDIATE SCH.,"1300 N HARTFORD, BOLIVAR, MO 65613",290537000000.0,http://bolivarschoolsbis.ss18.sharpschool.com/,1,False,School String not found in website
BOLIVAR MIDDLE,"604 W JACKSON, BOLIVAR, MO 65613",290537000000.0,http://bolivarschoolsbms.ss18.sharpschool.com/,1,True,Validity is confirmed according to current tests.
BONCL Elem.,"23526 PIKE 9247, Louisiana, MO 63353",290540000000.0,https://www.mshsaa.org/MySchool/SchoolInfo.aspx?s=819,3,False,School String not found in website
INTERMEDIATE SCH.,"801 ELM ST, DESLOGE, MO 63601",290543000000.0,https://www.hisawyer.com/listings/schools/96061-intermediate-sch,8,False,Query Ranking > 5
NORTH COUNTY PARKSIDE ELEM.,"100 N PARKSIDE, DESLOGE, MO 63601",290543000000.0,https://www.ncsd.k12.mo.us/nc-parkside,3,False,School String not found in website
UNITEC CAREER CTR.,"7163 RAIDER RD, BONNE TERRE, MO 63628",290543000000.0,https://uniteccareercenter.wixsite.com/unitec-career-center/copy-of-contact,1,False,School String not found in website
NORTH COUNTY PRIMARY,"405 HILLCREST DR, BONNE TERRE, MO 63628",290543000000.0,https://reviews.birdeye.com/north-county-primary-school-155339477780586,6,False,Query Ranking > 5
NORTH CO. SR. HIGH,"7151 RAIDER RD, BONNE TERRE, MO 63628",290543000000.0,https://www.ncsd.k12.mo.us/,1,False,School String not found in website
NORTH CO. MIDDLE,"406 E CHESTNUT, DESLOGE, MO 63601",290543000000.0,https://www.ncsd.k12.mo.us/nc-middle-school,3,False,School String not found in website
BOONSLICK TECHNICAL EDUC. CTR.,"1694 W ASHLEY RD, BOONVILLE, MO 65233",290558000000.0,https://btec.bpsk12.net/,2,False,School String not found in website
HANNAH COLE PRIMARY,"1700 WEST ASHLEY ROAD, BOONVILLE, MO 65233",290558000000.0,https://hcp.bpsk12.net/,1,True,Validity is confirmed according to current tests.
DAVID BARTON ELEM.,"814 LOCUST ST, BOONVILLE, MO 65233",290558000000.0,https://www.hisawyer.com/listings/schools/96067-david-barton-elem,2,True,Validity is confirmed according to current tests.
BOONVILLE HIGH,"1 PIRATE DRIVE, BOONVILLE, MO 65233",290558000000.0,https://bhs.bpsk12.net/,1,True,Validity is confirmed according to current tests.
LAURA SPEED ELLIOTT MIDDLE,"700 MAIN ST, BOONVILLE, MO 65233",290558000000.0,https://lse.bpsk12.net/,1,True,Validity is confirmed according to current tests.
BOSWORTH ELEM.,"102 E ELDRIDGE ST, BOSWORTH, MO 64623",290561000000.0,https://www.hisawyer.com/listings/providers/96069-bosworth-elem,4,True,Validity is confirmed according to current tests.
BOSWORTH HIGH,"102 E ELDRIDGE ST, BOSWORTH, MO 64623",290561000000.0,https://www.mshsaa.org/Schools/AccountInfo.aspx?s=222,1,True,Validity is confirmed according to current tests.
BOURBON ELEMENTARY SCHOOL,"357 JOST STREET, BOURBON, MO 65441",290564000000.0,https://crawfordbes.ss11.sharpschool.com/,1,True,Validity is confirmed according to current tests.
BOURBON HIGH SCHOOL,"1500 S OLD HIGHWAY 66, BOURBON, MO 65441",290564000000.0,https://bhs.warhawks.k12.mo.us/,1,False,School String not found in website
BOURBON MIDDLE SCHOOL,"363 JOST STREET, BOURBON, MO 65441",290564000000.0,https://bms.warhawks.k12.mo.us/,1,False,School String not found in website
BOWLING GREEN ELEM.,"700 WEST ADAMS STREET, BOWLING GREEN, MO 63334",290566000000.0,http://www.bgschools.k12.mo.us/,1,False,School String not found in website
FRANKFORD ELEM.,"500 SCHOOL STREET, FRANKFORD, MO 63441",290566000000.0,http://fe.bgschools.k12.mo.us/schools,4,False,School String not found in website
BOWLING GREEN HIGH,"700 WEST ADAMS STREET, BOWLING GREEN, MO 63334",290566000000.0,http://www.bgschools.k12.mo.us/resources/contact-us,1,False,School String not found in website
BOWLING GREEN MIDDLE,"700 W ADAMS STREET, BOWLING GREEN, MO 63334",290566000000.0,http://bgms.bgschools.k12.mo.us/,4,True,Validity is confirmed according to current tests.
BRADLEYVILLE ELEM.,"16474 N STATE HWY 125, BRADLEYVILLE, MO 65614",290570000000.0,https://www.elementaryschool.me/schooldetails/51083/bradleyville-elem.,1,True,Validity is confirmed according to current tests.
BRADLEYVILLE HIGH,"16474 N STATE HWY 125, BRADLEYVILLE, MO 65614",290570000000.0,https://www.schoolsnearme.net/en/public/bradleyville-high-school/49488,3,True,Validity is confirmed according to current tests.
DELTA C-7 ELEM.,"20 CHARGER LN, DEERING, MO 63840",290573000000.0,http://www.deltac7.k12.mo.us/,1,False,School String not found in website
DELTA C-7 HIGH,"20 CHARGER LN, DEERING, MO 63840",290573000000.0,http://www.deltac7.k12.mo.us/,1,False,School String not found in website
BRANSON HIGH,"935 BUCHANAN RD, BRANSON, MO 65616",290576000000.0,https://www.branson.k12.mo.us/Domain/14,3,True,Validity is confirmed according to current tests.
BRANSON JR. HIGH,"263 BUCCANEER BLVD, BRANSON, MO 65616",290576000000.0,https://www.branson.k12.mo.us/Domain/13,1,False,School String not found in website
CEDAR RIDGE ELEMENTARY,"396 CEDAR RIDGE DR, BRANSON, MO 65616",290576000000.0,https://www.branson.k12.mo.us/Domain/9,1,True,Validity is confirmed according to current tests.
CEDAR RIDGE PRIMARY,"402 CEDAR RIDGE DR, BRANSON, MO 65616",290576000000.0,https://www.branson.k12.mo.us/Domain/8,1,True,Validity is confirmed according to current tests.
BUCHANAN INTERMEDIATE,"766 BUCHANAN RD, BRANSON, MO 65616",290576000000.0,https://www.branson.k12.mo.us/BI,1,True,Validity is confirmed according to current tests.
CEDAR RIDGE INTERMEDIATE,"308 CEDAR RIDGE DRIVE, BRANSON, MO 65616",290576000000.0,https://www.branson.k12.mo.us/Domain/10,1,True,Validity is confirmed according to current tests.
BUCHANAN ELEMENTARY,"1000 BUCHANAN ROAD, BRANSON, MO 65616",290576000000.0,https://www.branson.k12.mo.us/Domain/11,1,True,Validity is confirmed according to current tests.
ADAIR CO. ELEM.,"205 W DEWEY, BRASHEAR, MO 63533",290579000000.0,http://brashear.k12.mo.us/,1,False,School String not found in website
ADAIR CO. HIGH,"205 W DEWEY, BRASHEAR, MO 63533",290579000000.0,http://brashear.k12.mo.us/,1,False,School String not found in website
BRAYMER ELEM.,"400 BOBCAT AVE, BRAYMER, MO 64624",290582000000.0,https://www.braymerbobcats.org/,1,False,School String not found in website
BRAYMER HIGH,"400 BOBCAT AVE, BRAYMER, MO 64624",290582000000.0,https://www.braymerbobcats.org/,1,False,School String not found in website
BRECKENRIDGE ELEM.,"400 W COLFAX ST, BRECKENRIDGE, MO 64625",290585000000.0,https://www.elementaryschool.me/schooldetails/51098/breckenridge-elem.,7,False,Query Ranking > 5
BRECKENRIDGE HIGH,"400 W COLFAX ST, BRECKENRIDGE, MO 64625",290585000000.0,https://www.mshsaa.org/MySchool/SchoolInfo.aspx?s=241,1,True,Validity is confirmed according to current tests.
BRENTWOOD HIGH,"2221 HIGH SCHOOL DR, BRENTWOOD, MO 63144",290588000000.0,https://bhs.brentwoodmoschools.org/,1,True,Validity is confirmed according to current tests.
MARK TWAIN ELEM.,"8636 LITZSINGER, BRENTWOOD, MO 63144",290588000000.0,https://mt.brentwoodmoschools.org/,1,False,School String not found in website
MCGRATH ELEM.,"2350 ST CLAIR, BRENTWOOD, MO 63144",290588000000.0,https://mg.brentwoodmoschools.org/,1,False,School String not found in website
BRENTWOOD MIDDLE,"9127 WHITE AVE, BRENTWOOD, MO 63144",290588000000.0,https://bms.brentwoodmoschools.org/,1,True,Validity is confirmed according to current tests.
BRENTWOOD EARLY CHILDHD CENTER,"1201 HANLEY INDUSTRIAL COURT, BRENTWOOD, MO 63144",290588000000.0,https://ecc.brentwoodmoschools.org/,1,False,School String not found in website
BRONAUGH ELEM.,"527 E 6TH ST, BRONAUGH, MO 64728",290591000000.0,https://www.bronaugh.k12.mo.us/,1,False,School String not found in website
BRONAUGH HIGH,"527 E 6TH ST, BRONAUGH, MO 64728",290591000000.0,https://www.bronaugh.k12.mo.us/,1,False,School String not found in website
LINN CO AREA CAREER  TECH CTR,"122 PERSHING RD, BROOKFIELD, MO 64628",290594000000.0,http://www.lcactc.brookfield.k12.mo.us/,1,False,School String not found in website
BROOKFIELD ELEM.,"128 PERSHING RD, BROOKFIELD, MO 64628",290594000000.0,http://brookfieldes.ss14.sharpschool.com/,1,False,School String not found in website
BROOKFIELD HIGH,"124 PERSHING RD, BROOKFIELD, MO 64628",290594000000.0,http://www.hs.brookfield.k12.mo.us/,1,True,Validity is confirmed according to current tests.
BROOKFIELD MIDDLE,"126 PERSHING RD, BROOKFIELD, MO 64628",290594000000.0,http://www.ms.brookfield.k12.mo.us/,1,True,Validity is confirmed according to current tests.
LINN CO. ELEM.,"15533 HWY KK, PURDIN, MO 64674",290600000000.0,https://www.homesnap.com/schools/MO/Purdin/Linn_Co_Elementary_School,3,False,School String not found in website
LINN CO. HIGH,"15533 HWY KK, PURDIN, MO 64674",290600000000.0,https://www.homesnap.com/schools/MO/Purdin/Linn_Co_High_School,6,False,Query Ranking > 5
BRUNSWICK ELEM.,"1008 COUNTY RD, BRUNSWICK, MO 65236",290603000000.0,https://www.brunswick.k12.mo.us/,1,False,School String not found in website
BRUNSWICK HIGH,"1008 COUNTY RD, BRUNSWICK, MO 65236",290603000000.0,https://www.brunswick.k12.mo.us/,2,False,School String not found in website
BUCKLIN ELEM.,"26832 HWY 129, BUCKLIN, MO 64631",290609000000.0,http://www.bucklin.k12.mo.us/contact-us,1,False,School String not found in website
BUCKLIN HIGH,"26832 HWY 129, BUCKLIN, MO 64631",290609000000.0,http://www.bucklin.k12.mo.us/contact-us,1,False,School String not found in website
DALLAS COUNTY TECHNICAL CENTER,"33 VO-TECH RD, LOUISBURG, MO 65685",290612000000.0,https://www.bisonpride.org/Domain/11,1,True,Validity is confirmed according to current tests.
BUFFALO HIGH,"500 W MAIN, BUFFALO, MO 65622",290612000000.0,https://www.bisonpride.org/Domain/8,1,True,Validity is confirmed according to current tests.
MALLORY ELEM.,"315 S HICKORY, BUFFALO, MO 65622",290612000000.0,https://www.bisonpride.org/mallory,1,False,School String not found in website
BUFFALO MIDDLE,"1001 W TRUMAN RD, BUFFALO, MO 65622",290612000000.0,https://www.hisawyer.com/listings/providers/96115-buffalo-middle,2,True,Validity is confirmed according to current tests.
BUNCETON ELEM.,"500 E MAIN, BUNCETON, MO 65237",290615000000.0,https://www.bunceton.k12.mo.us/,2,False,School String not found in website
BUNCETON HIGH,"500 E. MAIN, BUNCETON, MO 65237",290615000000.0,https://www.bunceton.k12.mo.us/,1,False,School String not found in website
BUNKER ELEM.,"HWY 72  EAGLE PRIDE DRIVE, BUNKER, MO 63629",290617000000.0,https://www.bunkerr3.k12.mo.us/,1,False,School String not found in website
BUNKER HIGH,"HWY 72  EAGLE PRIDE DRIVE, BUNKER, MO 63629",290617000000.0,https://www.bunkerr3.k12.mo.us/,1,False,School String not found in website
BUTLER ELEM.,"4 N HIGH ST, BUTLER, MO 64730",290636000000.0,https://www.realtor.com/realestateandhomes-detail/804-N-High-St_Butler_MO_64730_M81454-96657,2,False,School String not found in website
BUTLER HIGH,"420 S FULTON ST, BUTLER, MO 64730",290636000000.0,https://www.butlerr5.org/,3,False,School String not found in website
CABOOL ELEM.,"1024 GARST AVENUE, CABOOL, MO 65689",290643000000.0,http://www.usa.com/public-school/cabool-elementary-cabool-mo-290643000160.html?nv=vanzant-mo-public-schools,7,False,Query Ranking > 5
CABOOL HIGH,"720 PEABODY AVENUE, CABOOL, MO 65689",290643000000.0,https://www.hisawyer.com/listings/schools/96125-cabool-high,3,True,Validity is confirmed according to current tests.
CABOOL MIDDLE,"1025 ROGERS AVENUE, CABOOL, MO 65689",290643000000.0,https://www.hisawyer.com/listings/schools/96123-cabool-middle,7,False,Query Ranking > 5
CAINSVILLE ELEM.,"1308 DEPOT ST, CAINSVILLE, MO 64632",290645000000.0,https://www.cainsville.k12.mo.us/,1,False,School String not found in website
CAINSVILLE HIGH,"1308 DEPOT ST, CAINSVILLE, MO 64632",290645000000.0,https://www.cainsville.k12.mo.us/,1,False,School String not found in website
CALHOUN ELEM.,"409 S COLLEGE, CALHOUN, MO 65323",290648000000.0,https://www.calhoun.k12.mo.us/,1,False,School String not found in website
CALHOUN HIGH,"409 South College, CALHOUN, MO 65323",290648000000.0,https://www.calhoun.k12.mo.us/,1,False,School String not found in website
CALHOUN EARLY CHILDHOOD CTR.,"206 W 7th St., CALHOUN, MO 65323",290648000000.0,https://elementaryschools.org/directory/mo/cities/calhoun/calhoun-early-childhood-center/290648003284/,9,False,Query Ranking > 5
CALIFORNIA ELEM.,"101 S OWEN ST, CALIFORNIA, MO 65018",290651000000.0,https://es.californiak12.org/,1,False,School String not found in website
CALIFORNIA HIGH,"1501 W BUCHANAN ST, CALIFORNIA, MO 65018",290651000000.0,https://www.californiak12.org/apps/events/2019/12/calendar/print/?id=21,3,True,Validity is confirmed according to current tests.
CALIFORNIA MIDDLE,"211 S OWEN ST, CALIFORNIA, MO 65018",290651000000.0,https://www.californiak12.org/apps/pages/index.jsp?uREC_ID=439554&type=d&pREC_ID=958378,1,False,School String not found in website
CALLAO ELEM.,"403 PINE STREET, CALLAO, MO 63534",290654000000.0,https://www.realtor.com/realestateandhomes-detail/403-Pine-St_Callao_MO_63534_M84745-44655,4,False,School String not found in website
DOGWOOD ELEM.,"119 SERVICE RD, CAMDENTON, MO 65020",290699000000.0,https://dogwood.camdentonschools.org/,3,False,School String not found in website
HURRICANE DECK ELEM.,"59 American Legion Drive, SUNRISE BEACH, MO 65079",290699000000.0,https://hurricanedeck.camdentonschools.org/,1,False,School String not found in website
CAMDENTON MIDDLE,"119 SERVICE RD, CAMDENTON, MO 65020",290699000000.0,https://www.camdentonschools.org/,1,True,Validity is confirmed according to current tests.
OSAGE BEACH ELEM.,"1241 Nichols Road, OSAGE BEACH, MO 65065",290699000000.0,https://osagebeach.camdentonschools.org/apps/maps/,1,False,School String not found in website
CAMDENTON HIGH,"119 SERVICE RD, CAMDENTON, MO 65020",290699000000.0,https://www.camdentonschools.org/,1,True,Validity is confirmed according to current tests.
JUVENILE JUSTICE CTR.,"HWY 54, CAMDENTON, MO 65020",290699000000.0,http://www.lakeexpo.com/marketplace/public_services_government/city_county_government/camden-county-juvenile-justice-center/business_36d334a7-520d-562a-93a8-c16b2e644eb6.html,4,False,School String not found in website
LAKE CAREER  TECHNICAL CTR.,"119 SERVICE RD, CAMDENTON, MO 65020",290699000000.0,https://lctc.camdentonschools.org/,1,False,School String not found in website
OAK RIDGE INTERMEDIATE,"119 SERVICE RD, CAMDENTON, MO 65020",290699000000.0,https://oakridge.camdentonschools.org/,1,True,Validity is confirmed according to current tests.
HAWTHORN ELEM.,"119 SERVICE RD, CAMDENTON, MO 65020",290699000000.0,https://hawthorn.camdentonschools.org/,4,False,School String not found in website
CAMERON HIGH,"1022 S CHESTNUT, CAMERON, MO 64429",290702000000.0,https://www.cameron.k12.mo.us/o/cameron-high-school/athletics,3,True,Validity is confirmed according to current tests.
CAMERON VETERANS MIDDLE,"1015 S. PARK, CAMERON, MO 64429",290702000000.0,https://www.cameron.k12.mo.us/o/cameron-veteran-middle-school,1,True,Validity is confirmed according to current tests.
PARKVIEW ELEM.,"602 S HARRIS, CAMERON, MO 64429",290702000000.0,https://www.cameron.k12.mo.us/o/parkview-elementary/events,1,False,School String not found in website
CAMERON INTERMEDIATE SCHOOL,"915 S. PARK, CAMERON, MO 64429",290702000000.0,https://www.cameron.k12.mo.us/o/cameron-intermediate-school,1,True,Validity is confirmed according to current tests.
CAMPBELL ELEM.,"801 S STATE RTE 53, CAMPBELL, MO 63933",290705000000.0,http://www.schoolmap.org/School/Campbell-Elem/,6,False,Query Ranking > 5
CAMPBELL HIGH,"801 S STATE RTE 53, CAMPBELL, MO 63933",290705000000.0,https://www.mshsaa.org/Schools/AccountInfo.aspx?s=253,4,True,Validity is confirmed according to current tests.
CANTON ELEM.,"200 S FOURTH ST, CANTON, MO 63435",290708000000.0,https://www.canton.k12.mo.us/,2,False,School String not found in website
CANTON HIGH,"200 S FOURTH ST, CANTON, MO 63435",290708000000.0,https://www.canton.k12.mo.us/,2,True,Validity is confirmed according to current tests.
ALMA SCHRADER ELEM.,"1360 RANDOL, CAPE GIRARDEAU, MO 63701",290712000000.0,https://alma.capetigers.com/,1,False,School String not found in website
CENTRAL JR. HIGH,"1910 Whitener St., CAPE GIRARDEAU, MO 63701",290712000000.0,https://cjhs.capetigers.com/contact_school_,1,False,School String not found in website
CENTRAL HIGH,"1000 S SILVER SPRINGS RD, CAPE GIRARDEAU, MO 63703",290712000000.0,https://chs.capetigers.com/,1,True,Validity is confirmed according to current tests.
FRANKLIN ELEM.,"1550 THEMIS, CAPE GIRARDEAU, MO 63701",290712000000.0,https://franklin.capetigers.com/,1,False,School String not found in website
CLIPPARD ELEM.,"2880 HOPPER RD, CAPE GIRARDEAU, MO 63701",290712000000.0,https://clippard.capetigers.com/,1,False,School String not found in website
JEFFERSON ELEM.,"520 S MINNESOTA, CAPE GIRARDEAU, MO 63703",290712000000.0,https://jefferson.capetigers.com/,1,False,School String not found in website
CAPE GIRARDEAU CAR  TECH CTR.,"1080 S SILVER SPRINGS RD, CAPE GIRARDEAU, MO 63703",290712000000.0,https://capectc.capetigers.com/,1,False,School String not found in website
BLANCHARD ELEM.,"1829 N SPRIGG ST, CAPE GIRARDEAU, MO 63701",290712000000.0,https://blanchard.capetigers.com/contact_school_,1,False,School String not found in website
CENTRAL MIDDLE,"1900 THILENIUS, CAPE GIRARDEAU, MO 63701",290712000000.0,https://cms.capetigers.com/,1,True,Validity is confirmed according to current tests.
NELL HOLCOMB ELEM.,"6547 STATE HWY 177, CAPE GIRARDEAU, MO 63701",290732000000.0,https://www.nellholcomb.k12.mo.us/,1,False,School String not found in website
