###############################################################
#
# TLD:            NAME
# Script:         Vai
# Version Number: 1.1
# Effective Date: July 1st, 2011
# Registry:       Verisign, Inc.
# Address:        12061 Bluemont Way, Reston VA 20190, USA
# Telephone:      +1 (703) 925-6999
# Email:          info@verisign-grs.com
# URL:            http://www.verisigninc.com
#
###############################################################


###############################################################
#
# Codepoints allowed from the Vai script.
#
###############################################################
U+A500	# VAI SYLLABLE EE
U+A501	# VAI SYLLABLE EEN
U+A502	# VAI SYLLABLE HEE
U+A503	# VAI SYLLABLE WEE
U+A504	# VAI SYLLABLE WEEN
U+A505	# VAI SYLLABLE PEE
U+A506	# VAI SYLLABLE BHEE
U+A507	# VAI SYLLABLE BEE
U+A508	# VAI SYLLABLE MBEE
U+A509	# VAI SYLLABLE KPEE
U+A50A	# VAI SYLLABLE MGBEE
U+A50B	# VAI SYLLABLE GBEE
U+A50C	# VAI SYLLABLE FEE
U+A50D	# VAI SYLLABLE VEE
U+A50E	# VAI SYLLABLE TEE
U+A50F	# VAI SYLLABLE THEE
U+A510	# VAI SYLLABLE DHEE
U+A511	# VAI SYLLABLE DHHEE
U+A512	# VAI SYLLABLE LEE
U+A513	# VAI SYLLABLE REE
U+A514	# VAI SYLLABLE DEE
U+A515	# VAI SYLLABLE NDEE
U+A516	# VAI SYLLABLE SEE
U+A517	# VAI SYLLABLE SHEE
U+A518	# VAI SYLLABLE ZEE
U+A519	# VAI SYLLABLE ZHEE
U+A51A	# VAI SYLLABLE CEE
U+A51B	# VAI SYLLABLE JEE
U+A51C	# VAI SYLLABLE NJEE
U+A51D	# VAI SYLLABLE YEE
U+A51E	# VAI SYLLABLE KEE
U+A51F	# VAI SYLLABLE NGGEE
U+A520	# VAI SYLLABLE GEE
U+A521	# VAI SYLLABLE MEE
U+A522	# VAI SYLLABLE NEE
U+A523	# VAI SYLLABLE NYEE
U+A524	# VAI SYLLABLE I
U+A525	# VAI SYLLABLE IN
U+A526	# VAI SYLLABLE HI
U+A527	# VAI SYLLABLE HIN
U+A528	# VAI SYLLABLE WI
U+A529	# VAI SYLLABLE WIN
U+A52A	# VAI SYLLABLE PI
U+A52B	# VAI SYLLABLE BHI
U+A52C	# VAI SYLLABLE BI
U+A52D	# VAI SYLLABLE MBI
U+A52E	# VAI SYLLABLE KPI
U+A52F	# VAI SYLLABLE MGBI
U+A530	# VAI SYLLABLE GBI
U+A531	# VAI SYLLABLE FI
U+A532	# VAI SYLLABLE VI
U+A533	# VAI SYLLABLE TI
U+A534	# VAI SYLLABLE THI
U+A535	# VAI SYLLABLE DHI
U+A536	# VAI SYLLABLE DHHI
U+A537	# VAI SYLLABLE LI
U+A538	# VAI SYLLABLE RI
U+A539	# VAI SYLLABLE DI
U+A53A	# VAI SYLLABLE NDI
U+A53B	# VAI SYLLABLE SI
U+A53C	# VAI SYLLABLE SHI
U+A53D	# VAI SYLLABLE ZI
U+A53E	# VAI SYLLABLE ZHI
U+A53F	# VAI SYLLABLE CI
U+A540	# VAI SYLLABLE JI
U+A541	# VAI SYLLABLE NJI
U+A542	# VAI SYLLABLE YI
U+A543	# VAI SYLLABLE KI
U+A544	# VAI SYLLABLE NGGI
U+A545	# VAI SYLLABLE GI
U+A546	# VAI SYLLABLE MI
U+A547	# VAI SYLLABLE NI
U+A548	# VAI SYLLABLE NYI
U+A549	# VAI SYLLABLE A
U+A54A	# VAI SYLLABLE AN
U+A54B	# VAI SYLLABLE NGAN
U+A54C	# VAI SYLLABLE HA
U+A54D	# VAI SYLLABLE HAN
U+A54E	# VAI SYLLABLE WA
U+A54F	# VAI SYLLABLE WAN
U+A550	# VAI SYLLABLE PA
U+A551	# VAI SYLLABLE BHA
U+A552	# VAI SYLLABLE BA
U+A553	# VAI SYLLABLE MBA
U+A554	# VAI SYLLABLE KPA
U+A555	# VAI SYLLABLE KPAN
U+A556	# VAI SYLLABLE MGBA
U+A557	# VAI SYLLABLE GBA
U+A558	# VAI SYLLABLE FA
U+A559	# VAI SYLLABLE VA
U+A55A	# VAI SYLLABLE TA
U+A55B	# VAI SYLLABLE THA
U+A55C	# VAI SYLLABLE DHA
U+A55D	# VAI SYLLABLE DHHA
U+A55E	# VAI SYLLABLE LA
U+A55F	# VAI SYLLABLE RA
U+A560	# VAI SYLLABLE DA
U+A561	# VAI SYLLABLE NDA
U+A562	# VAI SYLLABLE SA
U+A563	# VAI SYLLABLE SHA
U+A564	# VAI SYLLABLE ZA
U+A565	# VAI SYLLABLE ZHA
U+A566	# VAI SYLLABLE CA
U+A567	# VAI SYLLABLE JA
